preymass,lionprob,hyenaprob
380.18939632056123,0.3513988647515812,0.7153734144480418
389.04514499428046,0.35690570325766635,0.7239747402841009
398.1071705534973,0.36255158932726034,0.7324605323407375
407.3802778041126,0.36833742125997015,0.740824918467901
416.8693834703355,0.3742639326165257,0.7490623664503331
426.57951880159254,0.38033167824387554,0.7571676958405948
436.5158322401661,0.38654101995971746,0.7651360877725661
446.683592150963,0.3928921119601763,0.7729630927457147
457.0881896148752,0.3993848860240101,0.7806446363889756
467.73514128719813,0.40601903659671046,0.7881770232307148
478.6300923226385,0.41279400584816367,0.7955569385179085
489.77881936844614,0.4197089688079322,0.8027814481430178
501.18723362727246,0.4267628186926582,0.8098479967510743
512.8613839913648,0.4339541525503254,0.8167544041119924
524.8074602497728,0.4412812573560486,0.8234988598540639
537.0317963702527,0.4487420967034027,0.8300799166638835
549.5408738576248,0.4563342982439005,0.8364964820656152
562.341325190349,0.46405514203478293,0.8427478088984797
575.4399373371566,0.4719015499615999,0.8488334846157398
588.843655355589,0.4798700764067997,0.8547534195312513
602.5595860743575,0.4879569003385256,0.860507834140968
616.5950018614822,0.496157818994702,0.8660972456467105
630.957344480193,0.5044682433360543,0.871522453808119
645.6542290346556,0.5128831954377319,0.876784526246164
660.6934480075957,0.5213973079824039,0.8818847833179757
676.0829753919819,0.5300048260080016,0.8868247826782222
691.8309709189363,0.538699611050425,0.8916063036369372
707.945784384138,0.5474751478055682,0.8962313314177198
724.4359600749899,0.5563245534157947,0.9007020414136931
741.3102413009177,0.5652405894636768,0.9050207835316934
758.5775750291835,0.5742156767304266,0.9091900667079229
776.247116628692,0.5832419127482771,0.9132125436709002
794.3282347242813,0.5923110921453416,0.9170909960200465
812.8305161640995,0.6014147297486321,0.9208283196807723
831.7637711026708,0.610544086376324,0.9244275107895341
851.1380382023768,0.6196901972146611,0.9278916520551208
870.9635899560806,0.6288439026385747,0.9312238996354205
891.2509381337459,0.6379958812989448,0.9344274705622241
912.0108393559096,0.6471366852640369,0.937505630740218
933.2543007969915,0.6562567769688473,0.9404616835403016
954.992586021436,0.6653465676945417,0.9432989590017185
977.2372209558112,0.6743964572716684,0.9460208036522509
1000.0,0.6833968746760068,0.9486305709509085
1023.2929922807537,0.6923383191654781,0.9511316123531365
1047.1285480508996,0.7012114015909799,0.9535272689945908
1071.519305237606,0.7100068855038524,0.9558208639859607
1096.4781961431852,0.7187157276782346,0.9580156953081531
1122.018454301963,0.727329117668067,0.9601150292943934
1148.1536214968828,0.7358385160260351,0.9621220946833908
1174.897554939529,0.7442356908252331,0.9640400772256917
1202.2644346174131,0.7525127521436058,0.965872114823636
1230.268770812381,0.7606621841958889,0.9676212931839481
1258.9254117941675,0.7686768748274048,0.9692906419609104
1288.2495516931335,0.7765501421180158,0.9708831313672308
1318.2567385564075,0.7842757578821841,0.9724016692291554
1348.9628825916532,0.791847967891546,0.9738490984620188
1380.3842646028852,0.7992615086889782,0.9752281949422822
1412.537544622754,0.8065116209068233,0.9765416657521356
1445.439770745928,0.8135940590459956,0.977792147772941
1479.1083881682073,0.8205050977161481,0.978982206604122
1513.5612484362086,0.8272415343792349,0.9801143357845609
1548.816618912481,0.8338006886788113,0.9811909562941226
1584.893192461114,0.8401803984746826,0.9822144163135732
1621.8100973589299,0.8463790127364015,0.9831869912218772
1659.5869074375614,0.852395381479217,0.9841108838106379
1698.2436524617442,0.8582288429519661,0.9849882246962651
1737.8008287493763,0.8638792083079092,0.985821072911318
1778.2794100389228,0.8693467440064347,0.9866114166573465
1819.7008586099826,0.8746321522059327,0.9873611742024578
1862.0871366628676,0.879736549416017,0.9880721949077299
1905.4607179632462,0.8846614436808292,0.9887462603675061
1949.8445997580454,0.8894087105646629,0.9893850856494911
1995.2623149688789,0.8939805682068716,0.9899903206214546
2041.7379446695295,0.8983795517054048,0.9905635513522175
2089.296130854039,0.9026084870776887,0.9911063015754312
2137.9620895022326,0.906670465034428,0.9916200342054878
2187.761623949552,0.9105688147866394,0.9921061528956868
2238.72113856834,0.9143070780893269,0.9925660036295456
2290.8676527677726,0.9178889837070608,0.9930008763368757
2344.228815319923,0.921318422467775,0.9934120065269426
2398.83291901949,0.9245994230517002,0.9938005769316959
2454.708915685031,0.9277361286428816,0.9941677191526855
2511.88643150958,0.9307327745514802,0.9945145153058861
2570.3957827688646,0.9335936668963121,0.9948419996592064
2630.2679918953813,0.9363231624190665,0.9951511602580039
2691.5348039269165,0.9389256494845574,0.9954429405344196
2754.2287033381663,0.9414055303053387,0.9957182408968145
2818.382931264455,0.9437672044142037,0.9959779202960324
2884.031503126606,0.9460150533945108,0.9962227977656158
2951.209226666387,0.9481534268660461,0.9964536539334823
3019.9517204020162,0.950186629713217,0.9966712325029199
3090.295432513592,0.9521189105327762,0.9968762417010814
3162.2776601683795,0.9539544512699895,0.9970693556934602
3235.936569296281,0.9556973580051201,0.9972512159630997
3311.311214825911,0.9573516528462487,0.9974224326535434
3388.441561392024,0.9589212668797201,0.9975835858747611
3467.368504525317,0.9604100341258252,0.9977352269714952
3548.133892335753,0.9618216864445859,0.99787787975366
3630.780547701014,0.9631598493346617,0.9980120416886024
3715.352290971724,0.9644280385673062,0.99813818505518
3801.8939632056126,0.9656296575969266,0.998256758059761
3890.4514499428046,0.9667679956900167,0.9983681859143608
3981.0717055349733,0.9678462267149927,0.9984728718772555
4073.802778041126,0.9688674085366522,0.9985711982564965
4168.693834703355,0.9698344829605688,0.9986635273768434
4265.795188015925,0.9707502761746086,0.9987502025107041
4365.158322401661,0.9716174996369006,0.9988315487737369
4466.835921509631,0.9724387513619149,0.9989078739858205
4570.881896148751,0.9732165175587709,0.9989794694981496
4677.351412871981,0.9739531745784624,0.9990466109872497
4786.300923226385,0.9746509911293071,0.9991095592167337
4897.7881936844615,0.9753121307225683,0.9991685607676556
5011.872336272725,0.975938654312835,0.999223848738326
5128.613839913648,0.9765325231003449,0.9992756434144765
5248.074602497728,0.9770956014649865,0.9993241529106649
5370.317963702527,0.9776296600041909,0.9993695737838189
5495.408738576249,0.9781363786493186,0.9994120916198159
5623.413251903491,0.9786173498374411,0.9994518815939978
5754.399373371566,0.9790740817176098,0.9994891090065089
5888.43655355589,0.9795080013727852,0.9995239297933414
6025.595860743575,0.9799204580405713,0.9995564910139602
6165.9500186148225,0.9803127263177466,0.999586931316367
6309.57344480193,0.980686009335323,0.9996153813804478
6456.542290346556,0.9810414418924832,0.9996419643404352
6606.934480075957,0.981380093539248,0.9996667961872971
6760.829753919818,0.9817029715991316,0.9996899861518449
6918.309709189362,0.9820110241243132,0.9997116370693385
7079.457843841381,0.9823051427770508,0.999731845726342
7244.359600749898,0.9825861656321394,0.9997507031905642
7413.102413009177,0.982854879896202,0.9997682951244021
7585.775750291836,0.9831120245405066,0.9997847020828737
7762.4711662869195,0.9833582928448105,0.9997999997966187
7943.282347242814,0.9835943348504628,0.9998142594406147
8128.305161640995,0.9838207597216647,0.999827547889237
8317.63771102671,0.9840381380143601,0.9998399279582723
8511.380382023768,0.9842470038527602,0.9998514586344729
8709.635899560806,0.9844478570139639,0.9998621952932158
8912.509381337459,0.9846411649215384,0.999872189904816
9120.108393559096,0.9848273645492808,0.9998814912300144
9332.543007969914,0.9850068642366797,0.9998901450051509
9549.92586021436,0.9851800454178653,0.9998981941175075
9772.372209558112,0.985347264266049,0.9999056787712846
10000.0,0.9855088532556435,0.9999126366446662
